1529649058 KiB Mem: 8197444 total, 7926312 used, 271132 free, 10692 buffers
1529649090 KiB Mem: 8197444 total, 8029204 used, 168240 free, 10744 buffers
1529649091 KiB Mem: 8197444 total, 8031560 used, 165884 free, 10744 buffers
1529649093 KiB Mem: 8197444 total, 8027816 used, 169628 free, 10744 buffers
1529649094 KiB Mem: 8197444 total, 8022280 used, 175164 free, 10752 buffers
1529649095 KiB Mem: 8197444 total, 8018544 used, 178900 free, 10752 buffers
1529649096 KiB Mem: 8197444 total, 8022084 used, 175360 free, 10752 buffers
1529649097 KiB Mem: 8197444 total, 8021956 used, 175488 free, 10752 buffers
1529649098 KiB Mem: 8197444 total, 8022092 used, 175352 free, 10760 buffers
1529649100 KiB Mem: 8197444 total, 8021384 used, 176060 free, 10760 buffers
1529649101 KiB Mem: 8197444 total, 8021992 used, 175452 free, 10760 buffers
1529649102 KiB Mem: 8197444 total, 8018972 used, 178472 free, 10760 buffers
1529649103 KiB Mem: 8197444 total, 8022008 used, 175436 free, 10768 buffers
1529649104 KiB Mem: 8197444 total, 8022152 used, 175292 free, 10768 buffers
1529649105 KiB Mem: 8197444 total, 8021712 used, 175732 free, 10768 buffers
1529649107 KiB Mem: 8197444 total, 8022104 used, 175340 free, 10768 buffers
1529649108 KiB Mem: 8197444 total, 8021904 used, 175540 free, 10768 buffers
1529649109 KiB Mem: 8197444 total, 8019152 used, 178292 free, 10776 buffers
1529649110 KiB Mem: 8197444 total, 8022884 used, 174560 free, 10776 buffers
1529649111 KiB Mem: 8197444 total, 8022388 used, 175056 free, 10776 buffers
1529649113 KiB Mem: 8197444 total, 8023032 used, 174412 free, 10776 buffers
1529649114 KiB Mem: 8197444 total, 8023092 used, 174352 free, 10784 buffers
1529649115 KiB Mem: 8197444 total, 8019484 used, 177960 free, 10784 buffers
1529649116 KiB Mem: 8197444 total, 8023056 used, 174388 free, 10784 buffers
1529649117 KiB Mem: 8197444 total, 8022120 used, 175324 free, 10784 buffers
1529649118 KiB Mem: 8197444 total, 8022908 used, 174536 free, 10792 buffers
1529649120 KiB Mem: 8197444 total, 8023424 used, 174020 free, 10792 buffers
1529649121 KiB Mem: 8197444 total, 8019932 used, 177512 free, 10792 buffers
1529649122 KiB Mem: 8197444 total, 8022644 used, 174800 free, 10792 buffers
1529649123 KiB Mem: 8197444 total, 8023792 used, 173652 free, 10792 buffers
1529649124 KiB Mem: 8197444 total, 8032260 used, 165184 free, 10800 buffers
1529649125 KiB Mem: 8197444 total, 8027528 used, 169916 free, 10800 buffers
1529649127 KiB Mem: 8197444 total, 8031892 used, 165552 free, 10800 buffers
1529649128 KiB Mem: 8197444 total, 8025560 used, 171884 free, 10800 buffers
1529649129 KiB Mem: 8197444 total, 8021464 used, 175980 free, 10808 buffers
1529649130 KiB Mem: 8197444 total, 8022240 used, 175204 free, 10808 buffers
1529649131 KiB Mem: 8197444 total, 8020644 used, 176800 free, 10808 buffers
1529649132 KiB Mem: 8197444 total, 8021360 used, 176084 free, 10808 buffers
1529649134 KiB Mem: 8197444 total, 8022400 used, 175044 free, 10808 buffers
1529649135 KiB Mem: 8197444 total, 8020088 used, 177356 free, 10816 buffers
1529649136 KiB Mem: 8197444 total, 8021716 used, 175728 free, 10816 buffers
1529649137 KiB Mem: 8197444 total, 8021472 used, 175972 free, 10816 buffers
1529649138 KiB Mem: 8197444 total, 8021964 used, 175480 free, 10816 buffers
1529649139 KiB Mem: 8197444 total, 8021488 used, 175956 free, 10824 buffers
1529649141 KiB Mem: 8197444 total, 8022704 used, 174740 free, 10824 buffers
1529649142 KiB Mem: 8197444 total, 8022044 used, 175400 free, 10824 buffers
1529649143 KiB Mem: 8197444 total, 8018380 used, 179064 free, 10824 buffers
1529649144 KiB Mem: 8197444 total, 8022276 used, 175168 free, 10832 buffers
1529649145 KiB Mem: 8197444 total, 8021584 used, 175860 free, 10832 buffers
1529649146 KiB Mem: 8197444 total, 8021624 used, 175820 free, 10832 buffers
1529649148 KiB Mem: 8197444 total, 8022576 used, 174868 free, 10832 buffers
1529649149 KiB Mem: 8197444 total, 8018728 used, 178716 free, 10832 buffers
1529649150 KiB Mem: 8197444 total, 8022780 used, 174664 free, 10840 buffers
1529649151 KiB Mem: 8197444 total, 8023804 used, 173640 free, 10840 buffers
1529649152 KiB Mem: 8197444 total, 8022268 used, 175176 free, 10840 buffers
1529649153 KiB Mem: 8197444 total, 8024348 used, 173096 free, 10840 buffers
1529649155 KiB Mem: 8197444 total, 8033040 used, 164404 free, 10848 buffers
1529649156 KiB Mem: 8197444 total, 8026428 used, 171016 free, 10848 buffers
1529649157 KiB Mem: 8197444 total, 8023764 used, 173680 free, 10848 buffers
1529649158 KiB Mem: 8197444 total, 8031080 used, 166364 free, 10848 buffers
1529649159 KiB Mem: 8197444 total, 8025328 used, 172116 free, 10848 buffers
1529649160 KiB Mem: 8197444 total, 8022180 used, 175264 free, 10856 buffers
1529649162 KiB Mem: 8197444 total, 8019712 used, 177732 free, 10856 buffers
1529649163 KiB Mem: 8197444 total, 8021780 used, 175664 free, 10856 buffers
1529649164 KiB Mem: 8197444 total, 8022820 used, 174624 free, 10856 buffers
1529649165 KiB Mem: 8197444 total, 8022464 used, 174980 free, 10864 buffers
1529649166 KiB Mem: 8197444 total, 8021532 used, 175912 free, 10864 buffers
1529649167 KiB Mem: 8197444 total, 8023124 used, 174320 free, 10864 buffers
1529649169 KiB Mem: 8197444 total, 8022752 used, 174692 free, 10864 buffers
1529649170 KiB Mem: 8197444 total, 8022336 used, 175108 free, 10872 buffers
1529649171 KiB Mem: 8197444 total, 8023040 used, 174404 free, 10872 buffers
1529649172 KiB Mem: 8197444 total, 8021364 used, 176080 free, 10872 buffers
1529649173 KiB Mem: 8197444 total, 8023288 used, 174156 free, 10872 buffers
1529649174 KiB Mem: 8197444 total, 8021584 used, 175860 free, 10872 buffers
1529649176 KiB Mem: 8197444 total, 8018884 used, 178560 free, 10880 buffers
1529649177 KiB Mem: 8197444 total, 8023128 used, 174316 free, 10880 buffers
1529649178 KiB Mem: 8197444 total, 8022352 used, 175092 free, 10880 buffers
1529649179 KiB Mem: 8197444 total, 8021720 used, 175724 free, 10880 buffers
1529649180 KiB Mem: 8197444 total, 8022348 used, 175096 free, 10888 buffers
1529649182 KiB Mem: 8197444 total, 8019896 used, 177548 free, 10888 buffers
1529649183 KiB Mem: 8197444 total, 8022968 used, 174476 free, 10888 buffers
1529649184 KiB Mem: 8197444 total, 8023308 used, 174136 free, 10888 buffers
1529649185 KiB Mem: 8197444 total, 8024796 used, 172648 free, 10896 buffers
1529649186 KiB Mem: 8197444 total, 8023412 used, 174032 free, 10896 buffers
1529649187 KiB Mem: 8197444 total, 8032192 used, 165252 free, 10896 buffers
1529649189 KiB Mem: 8197444 total, 8024628 used, 172816 free, 10896 buffers
1529649190 KiB Mem: 8197444 total, 8032284 used, 165160 free, 10896 buffers
1529649191 KiB Mem: 8197444 total, 8029704 used, 167740 free, 10904 buffers
1529649192 KiB Mem: 8197444 total, 8023084 used, 174360 free, 10904 buffers
1529649193 KiB Mem: 8197444 total, 8022008 used, 175436 free, 10904 buffers
1529649194 KiB Mem: 8197444 total, 8022584 used, 174860 free, 10904 buffers
1529649196 KiB Mem: 8197444 total, 8019560 used, 177884 free, 10912 buffers
1529649197 KiB Mem: 8197444 total, 8023048 used, 174396 free, 10912 buffers
1529649198 KiB Mem: 8197444 total, 8023284 used, 174160 free, 10912 buffers
1529649199 KiB Mem: 8197444 total, 8022836 used, 174608 free, 10912 buffers
1529649200 KiB Mem: 8197444 total, 8021936 used, 175508 free, 10920 buffers
1529649201 KiB Mem: 8197444 total, 8022852 used, 174592 free, 10920 buffers
1529649203 KiB Mem: 8197444 total, 8019520 used, 177924 free, 10920 buffers
1529649204 KiB Mem: 8197444 total, 8023328 used, 174116 free, 10920 buffers
1529649205 KiB Mem: 8197444 total, 8022464 used, 174980 free, 10920 buffers
1529649206 KiB Mem: 8197444 total, 8022724 used, 174720 free, 10928 buffers
1529649207 KiB Mem: 8197444 total, 8022948 used, 174496 free, 10928 buffers
1529649208 KiB Mem: 8197444 total, 8019544 used, 177900 free, 10928 buffers
1529649210 KiB Mem: 8197444 total, 8023072 used, 174372 free, 10928 buffers
1529649211 KiB Mem: 8197444 total, 8023608 used, 173836 free, 10936 buffers
1529649212 KiB Mem: 8197444 total, 8024016 used, 173428 free, 10936 buffers
1529649213 KiB Mem: 8197444 total, 8023832 used, 173612 free, 10936 buffers
1529649214 KiB Mem: 8197444 total, 8020552 used, 176892 free, 10936 buffers
1529649215 KiB Mem: 8197444 total, 8024140 used, 173304 free, 10948 buffers
1529649217 KiB Mem: 8197444 total, 8027176 used, 170268 free, 10952 buffers
1529649218 KiB Mem: 8197444 total, 8026340 used, 171104 free, 10952 buffers
1529649219 KiB Mem: 8197444 total, 8036048 used, 161396 free, 10952 buffers
1529649220 KiB Mem: 8197444 total, 8031732 used, 165712 free, 10960 buffers
1529649221 KiB Mem: 8197444 total, 8035880 used, 161564 free, 10960 buffers
1529649222 KiB Mem: 8197444 total, 8036060 used, 161384 free, 10960 buffers
1529649224 KiB Mem: 8197444 total, 8031092 used, 166352 free, 10960 buffers
1529649225 KiB Mem: 8197444 total, 8027232 used, 170212 free, 10960 buffers
1529649226 KiB Mem: 8197444 total, 8028028 used, 169416 free, 10968 buffers
1529649227 KiB Mem: 8197444 total, 8027704 used, 169740 free, 10968 buffers
1529649228 KiB Mem: 8197444 total, 8023828 used, 173616 free, 10968 buffers
1529649229 KiB Mem: 8197444 total, 8027088 used, 170356 free, 10968 buffers
1529649231 KiB Mem: 8197444 total, 8027320 used, 170124 free, 10976 buffers
1529649232 KiB Mem: 8197444 total, 8027272 used, 170172 free, 10976 buffers
1529649233 KiB Mem: 8197444 total, 8027964 used, 169480 free, 10976 buffers
1529649234 KiB Mem: 8197444 total, 8024812 used, 172632 free, 10976 buffers
1529649235 KiB Mem: 8197444 total, 8027056 used, 170388 free, 10984 buffers
1529649236 KiB Mem: 8197444 total, 8028368 used, 169076 free, 10984 buffers
1529649238 KiB Mem: 8197444 total, 8025604 used, 171840 free, 10984 buffers
1529649239 KiB Mem: 8197444 total, 8028844 used, 168600 free, 10984 buffers
1529649240 KiB Mem: 8197444 total, 8027944 used, 169500 free, 10984 buffers
1529649241 KiB Mem: 8197444 total, 7869688 used, 327756 free, 11000 buffers
1529649242 KiB Mem: 8197444 total, 7938312 used, 259132 free, 11000 buffers
