1529649943 KiB Mem: 8197444 total, 7817844 used, 379600 free, 12272 buffers
1529650139 KiB Mem: 8197444 total, 7993496 used, 203948 free, 23548 buffers
1529650140 KiB Mem: 8197444 total, 7993924 used, 203520 free, 23556 buffers
1529650142 KiB Mem: 8197444 total, 7994224 used, 203220 free, 23556 buffers
1529650143 KiB Mem: 8197444 total, 7991956 used, 205488 free, 23556 buffers
1529650144 KiB Mem: 8197444 total, 7993968 used, 203476 free, 23556 buffers
1529650145 KiB Mem: 8197444 total, 7994388 used, 203056 free, 23556 buffers
1529650146 KiB Mem: 8197444 total, 7993944 used, 203500 free, 23564 buffers
1529650148 KiB Mem: 8197444 total, 7994976 used, 202468 free, 23564 buffers
1529650149 KiB Mem: 8197444 total, 7994652 used, 202792 free, 23564 buffers
1529650150 KiB Mem: 8197444 total, 7990536 used, 206908 free, 23564 buffers
1529650151 KiB Mem: 8197444 total, 7994536 used, 202908 free, 23572 buffers
1529650152 KiB Mem: 8197444 total, 7995952 used, 201492 free, 23572 buffers
1529650153 KiB Mem: 8197444 total, 7995568 used, 201876 free, 23572 buffers
1529650155 KiB Mem: 8197444 total, 7996024 used, 201420 free, 23572 buffers
1529650156 KiB Mem: 8197444 total, 7995312 used, 202132 free, 23580 buffers
1529650157 KiB Mem: 8197444 total, 8001404 used, 196040 free, 23580 buffers
1529650158 KiB Mem: 8197444 total, 8000704 used, 196740 free, 23580 buffers
1529650159 KiB Mem: 8197444 total, 8004780 used, 192664 free, 23580 buffers
1529650160 KiB Mem: 8197444 total, 8002752 used, 194692 free, 23588 buffers
1529650162 KiB Mem: 8197444 total, 7997916 used, 199528 free, 23588 buffers
1529650163 KiB Mem: 8197444 total, 7994516 used, 202928 free, 23588 buffers
1529650164 KiB Mem: 8197444 total, 7990584 used, 206860 free, 23588 buffers
1529650165 KiB Mem: 8197444 total, 7993000 used, 204444 free, 23588 buffers
1529650166 KiB Mem: 8197444 total, 7993172 used, 204272 free, 23596 buffers
1529650167 KiB Mem: 8197444 total, 7993656 used, 203788 free, 23596 buffers
1529650169 KiB Mem: 8197444 total, 7993548 used, 203896 free, 23596 buffers
1529650170 KiB Mem: 8197444 total, 7992652 used, 204792 free, 23596 buffers
1529650171 KiB Mem: 8197444 total, 7989952 used, 207492 free, 23604 buffers
1529650172 KiB Mem: 8197444 total, 7992424 used, 205020 free, 23604 buffers
1529650173 KiB Mem: 8197444 total, 7993108 used, 204336 free, 23604 buffers
1529650174 KiB Mem: 8197444 total, 7992628 used, 204816 free, 23604 buffers
1529650176 KiB Mem: 8197444 total, 7993360 used, 204084 free, 23612 buffers
1529650177 KiB Mem: 8197444 total, 7993508 used, 203936 free, 23612 buffers
1529650178 KiB Mem: 8197444 total, 7992532 used, 204912 free, 23612 buffers
1529650179 KiB Mem: 8197444 total, 7992368 used, 205076 free, 23612 buffers
1529650180 KiB Mem: 8197444 total, 7993024 used, 204420 free, 23612 buffers
1529650181 KiB Mem: 8197444 total, 7992768 used, 204676 free, 23620 buffers
1529650183 KiB Mem: 8197444 total, 7993056 used, 204388 free, 23620 buffers
1529650184 KiB Mem: 8197444 total, 7989980 used, 207464 free, 23620 buffers
1529650185 KiB Mem: 8197444 total, 7994820 used, 202624 free, 23632 buffers
1529650186 KiB Mem: 8197444 total, 7996132 used, 201312 free, 23640 buffers
1529650187 KiB Mem: 8197444 total, 7995828 used, 201616 free, 23640 buffers
1529650188 KiB Mem: 8197444 total, 7996108 used, 201336 free, 23640 buffers
1529650190 KiB Mem: 8197444 total, 8004848 used, 192596 free, 23640 buffers
1529650191 KiB Mem: 8197444 total, 7998244 used, 199200 free, 23648 buffers
1529650192 KiB Mem: 8197444 total, 8005348 used, 192096 free, 23648 buffers
1529650193 KiB Mem: 8197444 total, 8001120 used, 196324 free, 23648 buffers
1529650194 KiB Mem: 8197444 total, 7992540 used, 204904 free, 23648 buffers
1529650195 KiB Mem: 8197444 total, 7994364 used, 203080 free, 23656 buffers
1529650197 KiB Mem: 8197444 total, 7995144 used, 202300 free, 23656 buffers
1529650198 KiB Mem: 8197444 total, 7991272 used, 206172 free, 23656 buffers
1529650199 KiB Mem: 8197444 total, 7993876 used, 203568 free, 23656 buffers
1529650200 KiB Mem: 8197444 total, 7994708 used, 202736 free, 23656 buffers
1529650201 KiB Mem: 8197444 total, 7994768 used, 202676 free, 23664 buffers
1529650202 KiB Mem: 8197444 total, 7995296 used, 202148 free, 23664 buffers
1529650204 KiB Mem: 8197444 total, 7990980 used, 206464 free, 23664 buffers
1529650205 KiB Mem: 8197444 total, 7993640 used, 203804 free, 23664 buffers
1529650206 KiB Mem: 8197444 total, 7993168 used, 204276 free, 23672 buffers
1529650207 KiB Mem: 8197444 total, 7993348 used, 204096 free, 23672 buffers
1529650208 KiB Mem: 8197444 total, 7993760 used, 203684 free, 23672 buffers
1529650209 KiB Mem: 8197444 total, 7993624 used, 203820 free, 23672 buffers
1529650211 KiB Mem: 8197444 total, 7994532 used, 202912 free, 23680 buffers
1529650212 KiB Mem: 8197444 total, 7993564 used, 203880 free, 23680 buffers
1529650213 KiB Mem: 8197444 total, 7994648 used, 202796 free, 23680 buffers
1529650214 KiB Mem: 8197444 total, 7994740 used, 202704 free, 23680 buffers
1529650215 KiB Mem: 8197444 total, 7995444 used, 202000 free, 23688 buffers
1529650216 KiB Mem: 8197444 total, 7995536 used, 201908 free, 23688 buffers
1529650218 KiB Mem: 8197444 total, 7996036 used, 201408 free, 23688 buffers
1529650219 KiB Mem: 8197444 total, 8001392 used, 196052 free, 23688 buffers
1529650220 KiB Mem: 8197444 total, 7999340 used, 198104 free, 23696 buffers
1529650221 KiB Mem: 8197444 total, 8004496 used, 192948 free, 23704 buffers
1529650222 KiB Mem: 8197444 total, 7999748 used, 197696 free, 23704 buffers
1529650224 KiB Mem: 8197444 total, 7994536 used, 202908 free, 23704 buffers
1529650225 KiB Mem: 8197444 total, 7990784 used, 206660 free, 23704 buffers
1529650226 KiB Mem: 8197444 total, 7994056 used, 203388 free, 23712 buffers
1529650227 KiB Mem: 8197444 total, 7993964 used, 203480 free, 23712 buffers
1529650228 KiB Mem: 8197444 total, 7992272 used, 205172 free, 23712 buffers
1529650229 KiB Mem: 8197444 total, 7993516 used, 203928 free, 23712 buffers
1529650231 KiB Mem: 8197444 total, 7993928 used, 203516 free, 23720 buffers
1529650232 KiB Mem: 8197444 total, 7990560 used, 206884 free, 23720 buffers
1529650233 KiB Mem: 8197444 total, 7992864 used, 204580 free, 23720 buffers
1529650234 KiB Mem: 8197444 total, 7993416 used, 204028 free, 23720 buffers
1529650235 KiB Mem: 8197444 total, 7993592 used, 203852 free, 23720 buffers
1529650236 KiB Mem: 8197444 total, 7993804 used, 203640 free, 23728 buffers
1529650238 KiB Mem: 8197444 total, 7993692 used, 203752 free, 23728 buffers
1529650239 KiB Mem: 8197444 total, 7990536 used, 206908 free, 23728 buffers
1529650240 KiB Mem: 8197444 total, 7993520 used, 203924 free, 23728 buffers
1529650241 KiB Mem: 8197444 total, 7764692 used, 432752 free, 23736 buffers
1529650242 KiB Mem: 8197444 total, 7883024 used, 314420 free, 23736 buffers
1529650243 KiB Mem: 8197444 total, 8057172 used, 140272 free, 23736 buffers
1529650245 KiB Mem: 8197444 total, 7885140 used, 312304 free, 23736 buffers
1529650246 KiB Mem: 8197444 total, 7889732 used, 307712 free, 23748 buffers
1529650247 KiB Mem: 8197444 total, 7903976 used, 293468 free, 23748 buffers
1529650248 KiB Mem: 8197444 total, 7898824 used, 298620 free, 23748 buffers
1529650249 KiB Mem: 8197444 total, 7893912 used, 303532 free, 23748 buffers
1529650251 KiB Mem: 8197444 total, 7885068 used, 312376 free, 23756 buffers
1529650252 KiB Mem: 8197444 total, 7885164 used, 312280 free, 23756 buffers
1529650253 KiB Mem: 8197444 total, 7881204 used, 316240 free, 23756 buffers
1529650254 KiB Mem: 8197444 total, 7885112 used, 312332 free, 23756 buffers
1529650255 KiB Mem: 8197444 total, 7884328 used, 313116 free, 23756 buffers
1529650256 KiB Mem: 8197444 total, 7884864 used, 312580 free, 23764 buffers
1529650258 KiB Mem: 8197444 total, 7885136 used, 312308 free, 23764 buffers
1529650259 KiB Mem: 8197444 total, 7881168 used, 316276 free, 23764 buffers
1529650260 KiB Mem: 8197444 total, 7884560 used, 312884 free, 23764 buffers
1529650261 KiB Mem: 8197444 total, 7892328 used, 305116 free, 23772 buffers
1529650262 KiB Mem: 8197444 total, 7890152 used, 307292 free, 23772 buffers
1529650263 KiB Mem: 8197444 total, 7890744 used, 306700 free, 23772 buffers
1529650265 KiB Mem: 8197444 total, 7893744 used, 303700 free, 23772 buffers
