1529649758 KiB Mem: 8197444 total, 7924084 used, 273360 free, 11948 buffers
1529649796 KiB Mem: 8197444 total, 8052204 used, 145240 free, 12012 buffers
1529649797 KiB Mem: 8197444 total, 8055128 used, 142316 free, 12012 buffers
1529649799 KiB Mem: 8197444 total, 8056252 used, 141192 free, 12020 buffers
1529649800 KiB Mem: 8197444 total, 8054404 used, 143040 free, 12020 buffers
1529649801 KiB Mem: 8197444 total, 8056288 used, 141156 free, 12020 buffers
1529649802 KiB Mem: 8197444 total, 8056756 used, 140688 free, 12020 buffers
1529649803 KiB Mem: 8197444 total, 8052956 used, 144488 free, 12020 buffers
1529649804 KiB Mem: 8197444 total, 8056292 used, 141152 free, 12028 buffers
1529649806 KiB Mem: 8197444 total, 8057184 used, 140260 free, 12028 buffers
1529649807 KiB Mem: 8197444 total, 8057776 used, 139668 free, 12028 buffers
1529649808 KiB Mem: 8197444 total, 8056948 used, 140496 free, 12028 buffers
1529649809 KiB Mem: 8197444 total, 8054892 used, 142552 free, 12036 buffers
1529649810 KiB Mem: 8197444 total, 8057784 used, 139660 free, 12036 buffers
1529649811 KiB Mem: 8197444 total, 8058608 used, 138836 free, 12036 buffers
1529649813 KiB Mem: 8197444 total, 8058712 used, 138732 free, 12036 buffers
1529649814 KiB Mem: 8197444 total, 8058876 used, 138568 free, 12036 buffers
1529649815 KiB Mem: 8197444 total, 8055708 used, 141736 free, 12044 buffers
1529649816 KiB Mem: 8197444 total, 8060084 used, 137360 free, 12044 buffers
1529649817 KiB Mem: 8197444 total, 8060600 used, 136844 free, 12044 buffers
1529649818 KiB Mem: 8197444 total, 8060288 used, 137156 free, 12044 buffers
1529649820 KiB Mem: 8197444 total, 8061304 used, 136140 free, 12052 buffers
1529649821 KiB Mem: 8197444 total, 8069464 used, 127980 free, 12052 buffers
1529649822 KiB Mem: 8197444 total, 8067052 used, 130392 free, 12052 buffers
1529649823 KiB Mem: 8197444 total, 8065548 used, 131896 free, 12052 buffers
1529649824 KiB Mem: 8197444 total, 8070304 used, 127140 free, 12060 buffers
1529649825 KiB Mem: 8197444 total, 8069016 used, 128428 free, 12060 buffers
1529649827 KiB Mem: 8197444 total, 8064160 used, 133284 free, 12060 buffers
1529649828 KiB Mem: 8197444 total, 8058060 used, 139384 free, 12060 buffers
1529649829 KiB Mem: 8197444 total, 8060848 used, 136596 free, 12060 buffers
1529649830 KiB Mem: 8197444 total, 8061696 used, 135748 free, 12068 buffers
1529649831 KiB Mem: 8197444 total, 8061392 used, 136052 free, 12068 buffers
1529649832 KiB Mem: 8197444 total, 8061632 used, 135812 free, 12068 buffers
1529649834 KiB Mem: 8197444 total, 8061404 used, 136040 free, 12068 buffers
1529649835 KiB Mem: 8197444 total, 8058528 used, 138916 free, 12076 buffers
1529649836 KiB Mem: 8197444 total, 8063808 used, 133636 free, 12076 buffers
1529649837 KiB Mem: 8197444 total, 8064736 used, 132708 free, 12076 buffers
1529649838 KiB Mem: 8197444 total, 8063784 used, 133660 free, 12076 buffers
1529649839 KiB Mem: 8197444 total, 8065060 used, 132384 free, 12076 buffers
1529649841 KiB Mem: 8197444 total, 8060908 used, 136536 free, 12084 buffers
1529649842 KiB Mem: 8197444 total, 8064856 used, 132588 free, 12084 buffers
1529649843 KiB Mem: 8197444 total, 8064500 used, 132944 free, 12084 buffers
1529649844 KiB Mem: 8197444 total, 8064056 used, 133388 free, 12084 buffers
1529649845 KiB Mem: 8197444 total, 8065012 used, 132432 free, 12092 buffers
1529649846 KiB Mem: 8197444 total, 8064400 used, 133044 free, 12092 buffers
1529649848 KiB Mem: 8197444 total, 8061444 used, 136000 free, 12092 buffers
1529649849 KiB Mem: 8197444 total, 8063888 used, 133556 free, 12092 buffers
1529649850 KiB Mem: 8197444 total, 8064428 used, 133016 free, 12100 buffers
1529649851 KiB Mem: 8197444 total, 8064560 used, 132884 free, 12100 buffers
1529649852 KiB Mem: 8197444 total, 8065920 used, 131524 free, 12100 buffers
1529649853 KiB Mem: 8197444 total, 8063508 used, 133936 free, 12100 buffers
1529649855 KiB Mem: 8197444 total, 8074096 used, 123348 free, 12100 buffers
1529649856 KiB Mem: 8197444 total, 8073308 used, 124136 free, 12108 buffers
1529649857 KiB Mem: 8197444 total, 8068260 used, 129184 free, 12108 buffers
1529649858 KiB Mem: 8197444 total, 8073556 used, 123888 free, 12108 buffers
1529649859 KiB Mem: 8197444 total, 8066220 used, 131224 free, 12108 buffers
1529649860 KiB Mem: 8197444 total, 8060656 used, 136788 free, 12116 buffers
1529649862 KiB Mem: 8197444 total, 8063056 used, 134388 free, 12116 buffers
1529649863 KiB Mem: 8197444 total, 8063640 used, 133804 free, 12116 buffers
1529649864 KiB Mem: 8197444 total, 8062660 used, 134784 free, 12116 buffers
1529649865 KiB Mem: 8197444 total, 8063692 used, 133752 free, 12124 buffers
1529649866 KiB Mem: 8197444 total, 8060236 used, 137208 free, 12124 buffers
1529649868 KiB Mem: 8197444 total, 8063540 used, 133904 free, 12124 buffers
1529649869 KiB Mem: 8197444 total, 8062636 used, 134808 free, 12124 buffers
1529649870 KiB Mem: 8197444 total, 8063604 used, 133840 free, 12124 buffers
1529649871 KiB Mem: 8197444 total, 8063376 used, 134068 free, 12132 buffers
1529649872 KiB Mem: 8197444 total, 8064044 used, 133400 free, 12132 buffers
1529649873 KiB Mem: 8197444 total, 8060660 used, 136784 free, 12132 buffers
1529649875 KiB Mem: 8197444 total, 8063668 used, 133776 free, 12132 buffers
1529649876 KiB Mem: 8197444 total, 8064216 used, 133228 free, 12140 buffers
1529649877 KiB Mem: 8197444 total, 8064184 used, 133260 free, 12140 buffers
1529649878 KiB Mem: 8197444 total, 8064096 used, 133348 free, 12140 buffers
1529649879 KiB Mem: 8197444 total, 8063572 used, 133872 free, 12140 buffers
1529649880 KiB Mem: 8197444 total, 8063416 used, 134028 free, 12148 buffers
1529649882 KiB Mem: 8197444 total, 8064212 used, 133232 free, 12148 buffers
1529649883 KiB Mem: 8197444 total, 8064452 used, 132992 free, 12148 buffers
1529649884 KiB Mem: 8197444 total, 8074136 used, 123308 free, 12148 buffers
1529649885 KiB Mem: 8197444 total, 8072068 used, 125376 free, 12148 buffers
1529649886 KiB Mem: 8197444 total, 8066044 used, 131400 free, 12156 buffers
1529649887 KiB Mem: 8197444 total, 8070440 used, 127004 free, 12156 buffers
1529649889 KiB Mem: 8197444 total, 8071128 used, 126316 free, 12156 buffers
1529649890 KiB Mem: 8197444 total, 8062960 used, 134484 free, 12156 buffers
1529649891 KiB Mem: 8197444 total, 8064208 used, 133236 free, 12164 buffers
1529649892 KiB Mem: 8197444 total, 8063812 used, 133632 free, 12164 buffers
1529649893 KiB Mem: 8197444 total, 8064056 used, 133388 free, 12164 buffers
1529649894 KiB Mem: 8197444 total, 8059788 used, 137656 free, 12164 buffers
1529649896 KiB Mem: 8197444 total, 8063376 used, 134068 free, 12172 buffers
1529649897 KiB Mem: 8197444 total, 8063912 used, 133532 free, 12172 buffers
1529649898 KiB Mem: 8197444 total, 8063164 used, 134280 free, 12172 buffers
1529649899 KiB Mem: 8197444 total, 8063588 used, 133856 free, 12172 buffers
1529649900 KiB Mem: 8197444 total, 8059712 used, 137732 free, 12172 buffers
1529649901 KiB Mem: 8197444 total, 8062740 used, 134704 free, 12180 buffers
1529649903 KiB Mem: 8197444 total, 8063084 used, 134360 free, 12180 buffers
1529649904 KiB Mem: 8197444 total, 8063064 used, 134380 free, 12180 buffers
1529649905 KiB Mem: 8197444 total, 8063616 used, 133828 free, 12180 buffers
1529649906 KiB Mem: 8197444 total, 8060972 used, 136472 free, 12188 buffers
1529649907 KiB Mem: 8197444 total, 8063176 used, 134268 free, 12188 buffers
1529649908 KiB Mem: 8197444 total, 8062688 used, 134756 free, 12188 buffers
1529649910 KiB Mem: 8197444 total, 8063528 used, 133916 free, 12188 buffers
1529649911 KiB Mem: 8197444 total, 8063020 used, 134424 free, 12196 buffers
1529649912 KiB Mem: 8197444 total, 8064620 used, 132824 free, 12196 buffers
1529649913 KiB Mem: 8197444 total, 8063984 used, 133460 free, 12196 buffers
1529649914 KiB Mem: 8197444 total, 8064060 used, 133384 free, 12196 buffers
1529649915 KiB Mem: 8197444 total, 8075588 used, 121856 free, 12208 buffers
1529649917 KiB Mem: 8197444 total, 8071828 used, 125616 free, 12208 buffers
1529649918 KiB Mem: 8197444 total, 8075656 used, 121788 free, 12208 buffers
1529649919 KiB Mem: 8197444 total, 8072304 used, 125140 free, 12208 buffers
1529649920 KiB Mem: 8197444 total, 8064544 used, 132900 free, 12208 buffers
1529649921 KiB Mem: 8197444 total, 8061796 used, 135648 free, 12216 buffers
1529649922 KiB Mem: 8197444 total, 8064404 used, 133040 free, 12216 buffers
1529649924 KiB Mem: 8197444 total, 8063988 used, 133456 free, 12216 buffers
1529649925 KiB Mem: 8197444 total, 8064532 used, 132912 free, 12216 buffers
1529649926 KiB Mem: 8197444 total, 8064660 used, 132784 free, 12224 buffers
1529649927 KiB Mem: 8197444 total, 8061012 used, 136432 free, 12224 buffers
1529649928 KiB Mem: 8197444 total, 8064404 used, 133040 free, 12224 buffers
1529649929 KiB Mem: 8197444 total, 8064736 used, 132708 free, 12224 buffers
1529649931 KiB Mem: 8197444 total, 8065080 used, 132364 free, 12232 buffers
1529649932 KiB Mem: 8197444 total, 8061360 used, 136084 free, 12232 buffers
1529649933 KiB Mem: 8197444 total, 8068376 used, 129068 free, 12232 buffers
1529649934 KiB Mem: 8197444 total, 8069192 used, 128252 free, 12232 buffers
1529649935 KiB Mem: 8197444 total, 8068732 used, 128712 free, 12240 buffers
1529649937 KiB Mem: 8197444 total, 8068416 used, 129028 free, 12240 buffers
1529649938 KiB Mem: 8197444 total, 8035880 used, 161564 free, 12240 buffers
1529649939 KiB Mem: 8197444 total, 7853440 used, 344004 free, 12244 buffers
1529649940 KiB Mem: 8197444 total, 7941280 used, 256164 free, 12244 buffers
