1529647739 KiB Mem: 8197444 total, 7719060 used, 478384 free, 6472 buffers
1529647778 KiB Mem: 8197444 total, 8016096 used, 181348 free, 7848 buffers
1529647779 KiB Mem: 8197444 total, 8015336 used, 182108 free, 7848 buffers
1529647780 KiB Mem: 8197444 total, 8010568 used, 186876 free, 7848 buffers
1529647781 KiB Mem: 8197444 total, 8010124 used, 187320 free, 7856 buffers
1529647782 KiB Mem: 8197444 total, 8011188 used, 186256 free, 7856 buffers
1529647784 KiB Mem: 8197444 total, 8007448 used, 189996 free, 7856 buffers
1529647785 KiB Mem: 8197444 total, 8011376 used, 186068 free, 7856 buffers
1529647786 KiB Mem: 8197444 total, 8011268 used, 186176 free, 7860 buffers
1529647787 KiB Mem: 8197444 total, 8011724 used, 185720 free, 7868 buffers
1529647788 KiB Mem: 8197444 total, 8010868 used, 186576 free, 7868 buffers
1529647789 KiB Mem: 8197444 total, 8010916 used, 186528 free, 7868 buffers
1529647791 KiB Mem: 8197444 total, 8007408 used, 190036 free, 7868 buffers
1529647792 KiB Mem: 8197444 total, 8010824 used, 186620 free, 7876 buffers
1529647793 KiB Mem: 8197444 total, 8011384 used, 186060 free, 7876 buffers
1529647794 KiB Mem: 8197444 total, 8011416 used, 186028 free, 7876 buffers
1529647795 KiB Mem: 8197444 total, 8010768 used, 186676 free, 7876 buffers
1529647797 KiB Mem: 8197444 total, 8008520 used, 188924 free, 7884 buffers
1529647798 KiB Mem: 8197444 total, 8010996 used, 186448 free, 7884 buffers
1529647799 KiB Mem: 8197444 total, 8010748 used, 186696 free, 7884 buffers
1529647800 KiB Mem: 8197444 total, 8010720 used, 186724 free, 7884 buffers
1529647801 KiB Mem: 8197444 total, 8011000 used, 186444 free, 7884 buffers
1529647802 KiB Mem: 8197444 total, 8008100 used, 189344 free, 7892 buffers
1529647804 KiB Mem: 8197444 total, 8011192 used, 186252 free, 7892 buffers
1529647805 KiB Mem: 8197444 total, 8010952 used, 186492 free, 7892 buffers
1529647806 KiB Mem: 8197444 total, 8011424 used, 186020 free, 7892 buffers
1529647807 KiB Mem: 8197444 total, 8011096 used, 186348 free, 7900 buffers
1529647808 KiB Mem: 8197444 total, 8012628 used, 184816 free, 7900 buffers
1529647809 KiB Mem: 8197444 total, 8011772 used, 185672 free, 7900 buffers
1529647811 KiB Mem: 8197444 total, 8012580 used, 184864 free, 7900 buffers
1529647812 KiB Mem: 8197444 total, 8013280 used, 184164 free, 7900 buffers
1529647813 KiB Mem: 8197444 total, 8022564 used, 174880 free, 7908 buffers
1529647814 KiB Mem: 8197444 total, 8020796 used, 176648 free, 7908 buffers
1529647815 KiB Mem: 8197444 total, 8016832 used, 180612 free, 7908 buffers
1529647816 KiB Mem: 8197444 total, 8018756 used, 178688 free, 7908 buffers
1529647818 KiB Mem: 8197444 total, 8018748 used, 178696 free, 7916 buffers
1529647819 KiB Mem: 8197444 total, 8012744 used, 184700 free, 7916 buffers
1529647820 KiB Mem: 8197444 total, 8012096 used, 185348 free, 7916 buffers
1529647821 KiB Mem: 8197444 total, 8008676 used, 188768 free, 7916 buffers
1529647822 KiB Mem: 8197444 total, 8011656 used, 185788 free, 7928 buffers
1529647823 KiB Mem: 8197444 total, 8011592 used, 185852 free, 7928 buffers
1529647825 KiB Mem: 8197444 total, 8011956 used, 185488 free, 7928 buffers
1529647826 KiB Mem: 8197444 total, 8011684 used, 185760 free, 7928 buffers
1529647827 KiB Mem: 8197444 total, 8009772 used, 187672 free, 7928 buffers
1529647828 KiB Mem: 8197444 total, 8011764 used, 185680 free, 7936 buffers
1529647829 KiB Mem: 8197444 total, 8011940 used, 185504 free, 7936 buffers
1529647830 KiB Mem: 8197444 total, 8012148 used, 185296 free, 7936 buffers
1529647832 KiB Mem: 8197444 total, 8013208 used, 184236 free, 7936 buffers
1529647833 KiB Mem: 8197444 total, 8012492 used, 184952 free, 7944 buffers
1529647834 KiB Mem: 8197444 total, 8010072 used, 187372 free, 7944 buffers
1529647835 KiB Mem: 8197444 total, 8012228 used, 185216 free, 7944 buffers
1529647836 KiB Mem: 8197444 total, 8012120 used, 185324 free, 7944 buffers
1529647837 KiB Mem: 8197444 total, 8012456 used, 184988 free, 7952 buffers
1529647839 KiB Mem: 8197444 total, 8009956 used, 187488 free, 7952 buffers
1529647840 KiB Mem: 8197444 total, 8012484 used, 184960 free, 7952 buffers
1529647841 KiB Mem: 8197444 total, 8019624 used, 177820 free, 7952 buffers
1529647842 KiB Mem: 8197444 total, 8018904 used, 178540 free, 7960 buffers
1529647843 KiB Mem: 8197444 total, 8019808 used, 177636 free, 7960 buffers
1529647844 KiB Mem: 8197444 total, 8016868 used, 180576 free, 7960 buffers
1529647846 KiB Mem: 8197444 total, 8013948 used, 183496 free, 7960 buffers
1529647847 KiB Mem: 8197444 total, 8014452 used, 182992 free, 7960 buffers
1529647848 KiB Mem: 8197444 total, 8014864 used, 182580 free, 7968 buffers
1529647849 KiB Mem: 8197444 total, 8015456 used, 181988 free, 7968 buffers
1529647850 KiB Mem: 8197444 total, 8024560 used, 172884 free, 7968 buffers
1529647851 KiB Mem: 8197444 total, 8017620 used, 179824 free, 7968 buffers
1529647853 KiB Mem: 8197444 total, 8015176 used, 182268 free, 7976 buffers
1529647854 KiB Mem: 8197444 total, 8022984 used, 174460 free, 7976 buffers
1529647855 KiB Mem: 8197444 total, 8019568 used, 177876 free, 7976 buffers
1529647856 KiB Mem: 8197444 total, 8010848 used, 186596 free, 7976 buffers
1529647857 KiB Mem: 8197444 total, 8013984 used, 183460 free, 7976 buffers
1529647858 KiB Mem: 8197444 total, 8014776 used, 182668 free, 7984 buffers
1529647860 KiB Mem: 8197444 total, 8014488 used, 182956 free, 7984 buffers
1529647861 KiB Mem: 8197444 total, 8014064 used, 183380 free, 7984 buffers
1529647862 KiB Mem: 8197444 total, 8014648 used, 182796 free, 7984 buffers
1529647863 KiB Mem: 8197444 total, 8014012 used, 183432 free, 7992 buffers
1529647864 KiB Mem: 8197444 total, 8014308 used, 183136 free, 7992 buffers
1529647865 KiB Mem: 8197444 total, 8014516 used, 182928 free, 7992 buffers
1529647867 KiB Mem: 8197444 total, 8015248 used, 182196 free, 7992 buffers
1529647868 KiB Mem: 8197444 total, 8011624 used, 185820 free, 8000 buffers
1529647869 KiB Mem: 8197444 total, 8014592 used, 182852 free, 8000 buffers
1529647870 KiB Mem: 8197444 total, 8014408 used, 183036 free, 8000 buffers
1529647871 KiB Mem: 8197444 total, 8014724 used, 182720 free, 8000 buffers
1529647873 KiB Mem: 8197444 total, 8012760 used, 184684 free, 8000 buffers
1529647874 KiB Mem: 8197444 total, 8015116 used, 182328 free, 8008 buffers
1529647875 KiB Mem: 8197444 total, 8015000 used, 182444 free, 8008 buffers
1529647876 KiB Mem: 8197444 total, 8015448 used, 181996 free, 8008 buffers
1529647877 KiB Mem: 8197444 total, 8014828 used, 182616 free, 8008 buffers
1529647878 KiB Mem: 8197444 total, 8014480 used, 182964 free, 8016 buffers
1529647880 KiB Mem: 8197444 total, 8015052 used, 182392 free, 8016 buffers
1529647881 KiB Mem: 8197444 total, 8020128 used, 177316 free, 8016 buffers
1529647882 KiB Mem: 8197444 total, 8019432 used, 178012 free, 8016 buffers
1529647883 KiB Mem: 8197444 total, 8020268 used, 177176 free, 8024 buffers
1529647884 KiB Mem: 8197444 total, 8020028 used, 177416 free, 8024 buffers
1529647885 KiB Mem: 8197444 total, 8021416 used, 176028 free, 8024 buffers
1529647887 KiB Mem: 8197444 total, 8021388 used, 176056 free, 8024 buffers
1529647888 KiB Mem: 8197444 total, 8027656 used, 169788 free, 8024 buffers
1529647889 KiB Mem: 8197444 total, 8025960 used, 171484 free, 8032 buffers
1529647890 KiB Mem: 8197444 total, 8030988 used, 166456 free, 8032 buffers
1529647891 KiB Mem: 8197444 total, 8027160 used, 170284 free, 8032 buffers
1529647892 KiB Mem: 8197444 total, 8022224 used, 175220 free, 8032 buffers
1529647894 KiB Mem: 8197444 total, 8017424 used, 180020 free, 8040 buffers
1529647895 KiB Mem: 8197444 total, 8019664 used, 177780 free, 8040 buffers
1529647896 KiB Mem: 8197444 total, 8020672 used, 176772 free, 8040 buffers
1529647897 KiB Mem: 8197444 total, 8020736 used, 176708 free, 8040 buffers
1529647898 KiB Mem: 8197444 total, 8020564 used, 176880 free, 8040 buffers
1529647899 KiB Mem: 8197444 total, 8020112 used, 177332 free, 8048 buffers
1529647901 KiB Mem: 8197444 total, 8017716 used, 179728 free, 8048 buffers
1529647902 KiB Mem: 8197444 total, 8020780 used, 176664 free, 8048 buffers
1529647903 KiB Mem: 8197444 total, 8022156 used, 175288 free, 8048 buffers
1529647904 KiB Mem: 8197444 total, 8021360 used, 176084 free, 8056 buffers
1529647905 KiB Mem: 8197444 total, 8021232 used, 176212 free, 8056 buffers
1529647906 KiB Mem: 8197444 total, 8021304 used, 176140 free, 8056 buffers
1529647908 KiB Mem: 8197444 total, 8018664 used, 178780 free, 8056 buffers
1529647909 KiB Mem: 8197444 total, 8021108 used, 176336 free, 8064 buffers
1529647910 KiB Mem: 8197444 total, 8021652 used, 175792 free, 8064 buffers
1529647911 KiB Mem: 8197444 total, 8024320 used, 173124 free, 8072 buffers
1529647912 KiB Mem: 8197444 total, 8025016 used, 172428 free, 8072 buffers
1529647913 KiB Mem: 8197444 total, 8024684 used, 172760 free, 8072 buffers
1529647915 KiB Mem: 8197444 total, 8021640 used, 175804 free, 8080 buffers
1529647916 KiB Mem: 8197444 total, 8024912 used, 172532 free, 8084 buffers
1529647917 KiB Mem: 8197444 total, 8025528 used, 171916 free, 8084 buffers
1529647918 KiB Mem: 8197444 total, 8024536 used, 172908 free, 8084 buffers
1529647919 KiB Mem: 8197444 total, 8025688 used, 171756 free, 8092 buffers
1529647920 KiB Mem: 8197444 total, 8021880 used, 175564 free, 8092 buffers
1529647922 KiB Mem: 8197444 total, 8025936 used, 171508 free, 8092 buffers
1529647923 KiB Mem: 8197444 total, 8026368 used, 171076 free, 8092 buffers
1529647924 KiB Mem: 8197444 total, 8023376 used, 174068 free, 8100 buffers
1529647925 KiB Mem: 8197444 total, 8026324 used, 171120 free, 8100 buffers
1529647926 KiB Mem: 8197444 total, 8026808 used, 170636 free, 8100 buffers
1529647927 KiB Mem: 8197444 total, 8032884 used, 164560 free, 8100 buffers
1529647929 KiB Mem: 8197444 total, 8033768 used, 163676 free, 8100 buffers
1529647930 KiB Mem: 8197444 total, 8029676 used, 167768 free, 8108 buffers
1529647931 KiB Mem: 8197444 total, 8032416 used, 165028 free, 8108 buffers
1529647932 KiB Mem: 8197444 total, 8029304 used, 168140 free, 8108 buffers
1529647933 KiB Mem: 8197444 total, 7855636 used, 341808 free, 8108 buffers
1529647934 KiB Mem: 8197444 total, 7918600 used, 278844 free, 8120 buffers
