1529650778 KiB Mem: 8197444 total, 7932636 used, 264808 free, 24700 buffers
1529650944 KiB Mem: 8197444 total, 8032740 used, 164704 free, 24972 buffers
1529650945 KiB Mem: 8197444 total, 8032052 used, 165392 free, 24972 buffers
1529650946 KiB Mem: 8197444 total, 8031780 used, 165664 free, 24980 buffers
1529650947 KiB Mem: 8197444 total, 8032420 used, 165024 free, 24980 buffers
1529650949 KiB Mem: 8197444 total, 8032896 used, 164548 free, 24980 buffers
1529650950 KiB Mem: 8197444 total, 8029032 used, 168412 free, 24980 buffers
1529650951 KiB Mem: 8197444 total, 8031820 used, 165624 free, 24988 buffers
1529650952 KiB Mem: 8197444 total, 8029668 used, 167776 free, 24988 buffers
1529650953 KiB Mem: 8197444 total, 8032012 used, 165432 free, 24988 buffers
1529650954 KiB Mem: 8197444 total, 8032220 used, 165224 free, 24988 buffers
1529650956 KiB Mem: 8197444 total, 8028012 used, 169432 free, 24996 buffers
1529650957 KiB Mem: 8197444 total, 8032264 used, 165180 free, 24996 buffers
1529650958 KiB Mem: 8197444 total, 8031760 used, 165684 free, 25000 buffers
1529650959 KiB Mem: 8197444 total, 8031176 used, 166268 free, 25000 buffers
1529650960 KiB Mem: 8197444 total, 7869492 used, 327952 free, 25000 buffers
1529650961 KiB Mem: 8197444 total, 7940220 used, 257224 free, 25012 buffers
