1529650778 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.9 wa, 0.0 hi, 0.1 si, 0.0 st
1529650816 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.5 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650818 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.5 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650819 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.5 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650820 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.5 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650821 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.5 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650822 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.5 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650823 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.5 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650825 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650826 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650827 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650828 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650829 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650830 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650832 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650833 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650834 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650835 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650836 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650837 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650839 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650840 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650841 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650842 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650843 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650844 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650846 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650847 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650848 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650849 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650850 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650852 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650853 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650854 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650855 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650856 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650857 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650859 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650860 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650861 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650862 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650863 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650864 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650866 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650867 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650868 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650869 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650870 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650871 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650873 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650874 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650875 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650876 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650877 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650878 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650880 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650881 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650882 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650883 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650884 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650885 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650887 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650888 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650889 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650890 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650891 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650892 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650894 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650895 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650896 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650897 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650898 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650899 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650901 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650902 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650903 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650904 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650905 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650906 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650908 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650909 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650910 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650911 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650912 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650913 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650915 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650916 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650917 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650918 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650919 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650920 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650922 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650923 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650924 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650925 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650926 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650927 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650929 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650930 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650931 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650932 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650933 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.8 wa, 0.0 hi, 0.1 si, 0.0 st
1529650934 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650936 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650937 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650938 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650939 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650940 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650942 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650943 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650944 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650945 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650946 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650947 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650949 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650950 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650951 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650952 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650953 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650954 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650956 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650957 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650958 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650959 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650960 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
1529650961 %Cpu(s): 4.8 us, 1.7 sy, 0.0 ni, 89.6 id, 3.7 wa, 0.0 hi, 0.1 si, 0.0 st
